id,date,score_home,score_away,home_formation,away_formation
656,2011-02-06 00:00:00,1,1,4-3-3,3-5-2
657,2011-02-05 00:00:00,2,0,4-5-1,5-3-2
658,2011-02-06 00:00:00,0,1,3-5-2,5-3-2
659,2011-02-05 00:00:00,2,1,5-3-2,5-3-2
660,2011-02-05 00:00:00,0,1,4-4-2,3-4-3
661,2011-02-12 00:00:00,2,0,4-4-2,4-4-2
662,2011-02-12 00:00:00,1,0,4-4-2,4-4-2
663,2011-02-13 00:00:00,0,2,5-4-1,4-3-3
664,2011-02-12 00:00:00,1,1,4-4-2,4-4-2
665,2011-02-12 00:00:00,1,1,4-4-2,4-4-2
666,2011-02-13 00:00:00,0,1,4-4-2,4-4-2
667,2011-02-12 00:00:00,3,1,4-3-3,4-4-2
668,2011-02-12 00:00:00,2,2,4-4-2,4-4-2
669,2011-02-19 00:00:00,2,1,4-4-2,4-4-2
670,2011-02-20 00:00:00,4,1,4-3-3,4-5-1
671,2011-02-19 00:00:00,1,0,4-4-2,4-4-2
672,2011-02-19 00:00:00,3,1,4-4-2,4-4-2
673,2011-02-19 00:00:00,1,1,4-4-2,4-4-2
674,2011-02-19 00:00:00,1,0,4-4-2,4-4-2
675,2011-02-19 00:00:00,0,0,4-4-2,4-4-2
676,2011-02-20 00:00:00,2,0,3-5-2,4-4-2
677,2011-03-04 00:00:00,1,1,3-5-2,4-4-2
678,2011-03-06 00:00:00,2,2,5-3-2,5-4-1
679,2011-03-05 00:00:00,1,0,3-5-2,4-4-2
680,2011-03-05 00:00:00,2,1,3-4-3,4-4-2
681,2011-03-05 00:00:00,3,0,5-4-1,4-5-1
682,2011-03-05 00:00:00,1,1,4-3-3,4-3-3
683,2011-03-06 00:00:00,1,1,3-4-3,3-4-3
684,2011-03-05 00:00:00,0,1,3-5-2,3-4-3
685,2011-03-12 00:00:00,4,1,4-4-2,4-4-2
686,2011-03-12 00:00:00,1,0,4-4-2,4-4-2
687,2011-03-12 00:00:00,0,2,4-4-2,4-4-2
688,2011-03-12 00:00:00,1,1,4-4-2,4-4-2
689,2011-03-12 00:00:00,1,2,4-4-2,4-4-2
690,2011-03-12 00:00:00,0,2,4-4-2,4-4-2
691,2011-03-12 00:00:00,1,1,4-4-2,4-4-2
692,2011-03-12 00:00:00,1,1,4-4-2,4-4-2
693,2010-08-14 00:00:00,4,0,3-5-2,4-5-1
694,2010-08-14 00:00:00,3,3,4-4-2,5-3-2
695,2010-08-14 00:00:00,2,1,4-3-3,4-4-2
696,2010-08-15 00:00:00,5,0,3-4-3,5-4-1
697,2010-08-14 00:00:00,2,0,3-4-3,4-4-2
698,2010-08-14 00:00:00,1,0,4-4-2,4-4-2
699,2010-08-14 00:00:00,1,1,5-4-1,4-4-2
700,2010-08-15 00:00:00,3,1,4-4-2,4-4-2
701,2011-03-20 00:00:00,3,2,3-4-3,3-4-3
702,2011-03-20 00:00:00,1,0,5-3-2,3-5-2
703,2011-03-20 00:00:00,0,2,4-4-2,3-4-3
704,2011-03-19 00:00:00,2,2,4-5-1,5-3-2
705,2011-03-20 00:00:00,2,0,4-3-3,3-5-2
706,2011-03-20 00:00:00,0,0,3-4-3,5-3-2
707,2011-03-20 00:00:00,2,2,3-4-3,3-5-2
708,2011-03-20 00:00:00,0,1,3-5-2,4-3-3
709,2010-08-22 00:00:00,1,2,4-4-2,4-3-3
710,2010-08-21 00:00:00,0,0,3-5-2,5-3-2
711,2010-08-20 00:00:00,1,0,3-5-2,5-3-2
712,2010-08-21 00:00:00,4,0,4-3-3,4-4-2
713,2010-08-22 00:00:00,1,3,4-4-2,4-3-3
714,2010-08-21 00:00:00,0,3,4-3-3,4-4-2
715,2010-08-21 00:00:00,1,2,3-5-2,3-4-3
716,2010-08-22 00:00:00,1,4,4-5-1,3-4-3
717,2010-08-28 00:00:00,0,0,3-5-2,4-5-1
718,2010-08-28 00:00:00,1,0,4-4-2,3-4-3
719,2010-08-29 00:00:00,1,0,4-4-2,4-4-2
720,2010-08-29 00:00:00,4,1,4-4-2,4-4-2
721,2010-08-28 00:00:00,2,0,4-4-2,4-4-2
722,2010-08-28 00:00:00,0,0,4-3-3,3-5-2
723,2010-08-29 00:00:00,1,2,4-4-2,4-4-2
724,2010-08-28 00:00:00,1,1,4-5-1,3-4-3
725,2010-09-12 00:00:00,2,2,4-5-1,4-3-3
726,2010-09-11 00:00:00,2,0,4-4-2,4-5-1
727,2010-09-11 00:00:00,1,0,4-3-3,4-4-2
728,2010-09-10 00:00:00,0,2,3-5-2,3-5-2
729,2010-09-11 00:00:00,0,0,4-4-2,4-4-2
730,2010-09-12 00:00:00,3,1,3-4-3,5-3-2
731,2010-09-11 00:00:00,1,0,3-4-3,4-3-3
732,2010-09-11 00:00:00,2,2,4-3-3,4-3-3
733,2010-09-19 00:00:00,3,0,3-5-2,3-5-2
734,2010-09-19 00:00:00,5,3,3-5-2,4-3-3
735,2010-09-18 00:00:00,3,1,3-5-2,4-3-3
736,2010-09-19 00:00:00,0,5,5-3-2,4-5-1
737,2010-09-17 00:00:00,1,0,4-3-3,4-3-3
738,2010-09-18 00:00:00,0,1,4-4-2,4-5-1
739,2010-09-18 00:00:00,2,0,5-3-2,4-3-3
740,2010-09-18 00:00:00,4,2,4-5-1,4-5-1
741,2010-09-22 00:00:00,4,0,4-5-1,4-5-1
742,2010-09-22 00:00:00,2,1,4-4-2,4-4-2
743,2010-09-21 00:00:00,0,2,4-4-2,4-4-2
744,2010-09-22 00:00:00,4,3,4-3-3,4-4-2
745,2010-09-22 00:00:00,3,2,4-4-2,5-3-2
746,2010-09-22 00:00:00,1,2,3-4-3,5-3-2
747,2010-09-22 00:00:00,2,2,4-4-2,4-4-2
748,2010-09-22 00:00:00,1,1,3-5-2,3-5-2
749,2010-09-26 00:00:00,5,0,3-5-2,4-3-3
750,2010-09-25 00:00:00,2,0,5-3-2,4-5-1
751,2010-09-25 00:00:00,3,0,3-5-2,4-4-2
752,2010-09-26 00:00:00,2,1,3-5-2,4-4-2
753,2010-09-25 00:00:00,0,1,4-4-2,3-4-3
754,2010-09-25 00:00:00,0,1,4-5-1,4-3-3
755,2010-09-25 00:00:00,1,2,5-3-2,4-4-2
756,2010-09-25 00:00:00,2,1,5-4-1,4-3-3
757,2011-07-29 00:00:00,2,1,4-3-3,3-5-2
758,2011-07-30 00:00:00,1,1,5-4-1,4-2-1-3
759,2011-07-30 00:00:00,3,1,4-4-2,4-3-3
760,2011-07-30 00:00:00,0,1,5-3-2,4-3-3
761,2011-07-30 00:00:00,0,0,3-5-2,5-3-2
762,2011-07-30 00:00:00,1,1,3-5-2,4-3-3
763,2011-07-30 00:00:00,2,1,4-5-1,4-5-1
764,2011-07-31 00:00:00,5,0,4-4-2,5-4-1
765,2011-10-16 00:00:00,2,0,4-5-1,4-5-1
766,2011-10-16 00:00:00,5,0,3-4-3,5-4-1
767,2011-10-15 00:00:00,2,4,4-5-1,4-4-2
768,2011-10-15 00:00:00,1,2,5-3-2,5-3-2
769,2011-10-15 00:00:00,1,1,3-4-3,5-3-2
770,2011-10-15 00:00:00,3,1,4-4-2,3-5-2
771,2011-10-15 00:00:00,1,2,4-4-2,4-3-3
772,2011-10-15 00:00:00,3,1,5-3-2,4-3-3
773,2011-10-23 00:00:00,1,0,5-4-1,4-3-3
774,2011-10-22 00:00:00,2,0,4-4-2,5-3-2
775,2011-10-22 00:00:00,3,1,3-5-2,4-3-3
776,2011-10-22 00:00:00,2,2,4-4-2,4-4-2
777,2011-10-23 00:00:00,2,1,4-3-3,4-5-1
778,2011-10-22 00:00:00,0,2,4-5-1,4-5-1
779,2011-10-23 00:00:00,1,2,5-3-2,3-5-2
780,2011-10-22 00:00:00,2,0,5-3-2,4-4-2
781,2011-10-29 00:00:00,4,5,3-5-2,3-5-2
782,2011-10-30 00:00:00,4,0,3-5-2,5-4-1
783,2011-10-30 00:00:00,1,1,4-5-1,5-4-1
784,2011-10-29 00:00:00,1,1,5-3-2,4-3-3
785,2011-10-29 00:00:00,3,2,3-4-3,4-4-2
786,2011-10-29 00:00:00,1,4,3-4-3,3-4-3
787,2011-10-29 00:00:00,1,0,4-3-3,4-4-2
788,2011-10-29 00:00:00,1,1,5-3-2,3-5-2
789,2011-11-06 00:00:00,2,1,4-4-2,4-5-1
790,2011-11-05 00:00:00,2,2,3-4-3,4-3-3
791,2011-11-04 00:00:00,6,2,4-5-1,3-5-2
792,2011-11-05 00:00:00,2,0,4-3-3,5-3-2
793,2011-11-05 00:00:00,0,0,5-3-2,5-4-1
794,2011-11-05 00:00:00,3,1,3-5-2,3-4-3
795,2011-11-05 00:00:00,2,4,4-4-2,4-4-2
796,2011-11-06 00:00:00,1,0,4-3-3,3-4-3
797,2011-11-20 00:00:00,1,0,4-5-1,4-2-3-1
798,2011-11-20 00:00:00,3,1,3-5-2,5-4-1
799,2011-11-19 00:00:00,3,0,4-4-2,5-3-2
800,2011-11-18 00:00:00,1,3,3-4-3,4-4-2
801,2011-11-19 00:00:00,1,1,4-5-1,4-5-1
802,2011-11-19 00:00:00,0,4,4-3-3,4-4-2
803,2011-11-19 00:00:00,1,1,4-5-1,5-3-2
804,2011-11-19 00:00:00,2,1,4-4-2,4-4-2
805,2011-11-25 00:00:00,3,2,4-4-2,3-5-2
806,2011-11-27 00:00:00,2,0,4-4-2,3-5-2
807,2011-11-26 00:00:00,0,1,4-4-2,4-4-2
808,2011-11-26 00:00:00,2,1,4-4-2,4-3-3
809,2011-11-26 00:00:00,2,3,5-3-2,3-5-2
810,2011-11-26 00:00:00,0,1,4-4-2,3-5-2
811,2011-11-26 00:00:00,2,1,5-3-2,5-3-2
812,2011-11-26 00:00:00,1,1,4-3-3,4-5-1
813,2011-12-04 00:00:00,0,0,4-4-2,4-4-2
814,2011-12-04 00:00:00,0,0,4-4-2,4-4-2
815,2011-12-02 00:00:00,2,0,5-3-2,3-5-2
816,2011-12-03 00:00:00,2,3,4-4-2,4-4-2
817,2011-12-03 00:00:00,1,1,4-4-2,4-5-1
818,2011-12-03 00:00:00,2,2,4-3-3,3-5-2
819,2011-12-03 00:00:00,0,1,5-3-2,3-5-2
820,2011-12-03 00:00:00,1,2,4-3-3,3-4-3
821,2011-12-11 00:00:00,1,0,4-5-1,4-4-2
822,2011-12-10 00:00:00,4,0,3-5-2,4-4-2
823,2011-12-10 00:00:00,2,2,5-3-2,4-4-2
824,2011-12-10 00:00:00,1,1,3-5-2,4-4-2
825,2011-12-10 00:00:00,1,0,3-4-3,5-4-1
826,2011-12-09 00:00:00,2,1,3-5-2,3-4-3
827,2011-12-10 00:00:00,0,2,4-4-2,4-3-3
828,2011-12-10 00:00:00,0,1,4-4-2,4-4-2
829,2011-12-18 00:00:00,3,2,3-5-2,3-5-2
830,2011-12-18 00:00:00,0,0,4-4-2,4-4-2
831,2011-12-17 00:00:00,0,0,4-5-1,4-5-1
832,2011-12-17 00:00:00,2,3,4-4-2,5-3-2
833,2011-12-18 00:00:00,3,1,4-3-3,4-5-1
834,2011-12-17 00:00:00,2,0,4-4-2,3-4-3
835,2011-12-17 00:00:00,3,1,4-4-2,4-4-2
836,2011-12-18 00:00:00,0,1,4-3-3,4-4-2
837,2011-12-26 00:00:00,1,0,3-5-2,4-5-1
838,2011-12-26 00:00:00,4,2,3-4-3,4-3-3
839,2011-12-26 00:00:00,3,1,4-5-1,5-3-2
840,2011-12-26 00:00:00,0,0,5-3-2,4-3-3
841,2011-12-26 00:00:00,0,0,3-5-2,4-5-1
842,2011-12-26 00:00:00,2,0,3-4-3,3-5-2
843,2011-12-26 00:00:00,2,2,3-5-2,4-3-3
844,2011-12-27 00:00:00,1,1,5-3-2,3-4-3
845,2011-08-05 00:00:00,3,1,3-4-3,4-5-1
846,2011-08-07 00:00:00,3,1,4-4-2,3-5-2
847,2011-08-06 00:00:00,2,2,4-3-3,4-4-2
848,2011-08-07 00:00:00,3,3,4-5-1,4-5-1
849,2011-08-06 00:00:00,2,1,5-3-2,4-3-3
850,2011-08-06 00:00:00,0,0,3-5-2,3-5-2
851,2011-08-07 00:00:00,0,0,4-4-2,3-5-2
852,2011-08-06 00:00:00,1,1,4-3-3,5-3-2
853,2012-01-15 00:00:00,3,0,4-4-2,4-4-2
854,2012-01-14 00:00:00,6,1,3-5-2,4-3-3
855,2012-01-14 00:00:00,0,0,5-4-1,3-5-2
856,2012-01-15 00:00:00,1,1,4-3-3,4-4-2
857,2012-01-14 00:00:00,1,1,3-4-3,4-4-2
858,2012-01-14 00:00:00,4,1,4-5-1,5-3-2
859,2012-01-14 00:00:00,2,1,5-4-1,4-4-2
860,2012-01-14 00:00:00,3,1,4-3-3,4-4-2
861,2012-01-21 00:00:00,0,1,4-5-1,3-5-2
862,2012-01-20 00:00:00,2,1,4-4-2,4-4-2
863,2012-01-21 00:00:00,0,0,5-3-2,4-3-3
864,2012-01-21 00:00:00,4,0,5-3-2,4-3-3
865,2012-01-21 00:00:00,2,0,4-4-2,5-4-1
866,2012-01-21 00:00:00,0,1,3-4-3,3-4-3
867,2012-01-21 00:00:00,2,2,5-3-2,3-4-3
868,2012-01-22 00:00:00,0,0,4-4-2,4-4-2
869,2012-01-25 00:00:00,3,0,4-5-1,4-4-2
870,2012-01-24 00:00:00,3,1,3-4-3,5-3-2
871,2012-01-26 00:00:00,2,1,3-4-3,5-3-2
872,2012-01-25 00:00:00,0,3,5-4-1,4-5-1
873,2012-01-25 00:00:00,0,2,3-4-3,3-4-3
874,2012-01-25 00:00:00,3,2,3-5-2,3-5-2
875,2012-01-25 00:00:00,2,2,5-3-2,4-3-3
876,2012-01-25 00:00:00,1,0,4-3-3,4-4-2
877,2012-01-28 00:00:00,5,0,3-5-2,4-3-3
878,2012-01-28 00:00:00,6,0,4-4-2,4-5-1
879,2012-01-28 00:00:00,0,0,5-3-2,3-5-2
880,2012-01-28 00:00:00,3,2,4-4-2,3-5-2
881,2012-01-28 00:00:00,0,0,4-3-3,4-3-3
882,2012-01-29 00:00:00,0,2,5-3-2,4-5-1
883,2012-01-28 00:00:00,0,2,4-5-1,4-4-2
884,2012-01-29 00:00:00,0,1,3-4-3,3-4-3
885,2012-02-05 00:00:00,5,1,4-4-2,5-3-2
886,2012-02-05 00:00:00,4,2,3-4-3,3-5-2
887,2012-02-04 00:00:00,0,1,5-4-1,4-3-3
888,2012-02-04 00:00:00,3,1,4-3-3,4-3-3
889,2012-02-04 00:00:00,3,1,4-5-1,5-3-2
890,2012-02-04 00:00:00,0,0,3-5-2,5-4-1
891,2012-02-04 00:00:00,0,2,4-4-2,3-4-3
892,2012-02-04 00:00:00,2,3,5-3-2,4-4-2
893,2012-02-12 00:00:00,1,2,4-4-2,4-4-1-1
894,2012-02-11 00:00:00,0,1,3-5-2,4-4-2
895,2012-02-12 00:00:00,1,3,4-3-3,4-5-1
896,2012-02-11 00:00:00,3,2,3-5-2,4-4-2
897,2012-02-11 00:00:00,2,2,4-3-3,5-3-2
898,2012-02-11 00:00:00,2,1,4-4-2,4-3-3
899,2012-02-11 00:00:00,1,3,3-5-2,3-4-3
900,2012-02-11 00:00:00,1,0,3-4-3,4-4-2
901,2012-02-19 00:00:00,2,1,4-4-2,4-3-3
902,2012-02-19 00:00:00,3,1,3-4-3,3-5-2
903,2012-02-18 00:00:00,1,1,4-4-2,4-4-2
904,2012-02-19 00:00:00,4,2,4-3-3,3-4-3
905,2012-02-18 00:00:00,2,3,4-4-2,4-4-2
906,2012-02-18 00:00:00,1,1,4-4-2,4-4-2
907,2012-02-18 00:00:00,2,1,4-4-2,4-4-2
908,2012-02-18 00:00:00,1,2,4-4-2,4-4-2
909,2012-02-26 00:00:00,0,0,4-3-3,4-4-2
910,2012-02-26 00:00:00,3,0,3-5-2,4-5-1
911,2012-02-25 00:00:00,2,1,5-3-2,4-3-3
912,2012-02-25 00:00:00,2,5,4-3-3,4-4-2
913,2012-02-26 00:00:00,0,0,4-5-1,3-4-3
914,2012-02-25 00:00:00,1,3,3-5-2,3-5-2
915,2012-02-25 00:00:00,1,0,3-4-3,4-3-3
916,2012-02-25 00:00:00,2,0,4-4-2,5-3-2
917,2012-03-04 00:00:00,1,0,4-5-1,3-4-3
918,2012-03-04 00:00:00,4,0,3-4-3,3-4-3
919,2012-03-03 00:00:00,1,0,4-4-2,4-4-2
920,2012-03-03 00:00:00,0,0,4-3-3,4-3-3
921,2012-03-03 00:00:00,4,0,3-5-2,4-5-1
922,2012-03-03 00:00:00,3,2,4-4-2,4-4-2
923,2012-03-03 00:00:00,0,2,3-5-2,4-5-1
924,2012-03-03 00:00:00,4,2,4-4-2,4-4-2
925,2012-03-18 00:00:00,4,0,4-3-3,3-4-3
926,2012-03-18 00:00:00,3,1,4-5-1,4-4-2
927,2012-03-18 00:00:00,2,2,5-3-2,4-4-2
928,2012-03-18 00:00:00,2,2,4-4-2,3-5-2
929,2012-03-18 00:00:00,2,0,4-3-3,4-5-1
930,2012-03-18 00:00:00,1,1,4-5-1,4-3-3
931,2012-03-18 00:00:00,3,2,3-5-2,3-5-2
932,2012-03-18 00:00:00,1,2,3-4-3,4-5-1
933,2011-08-13 00:00:00,1,0,3-5-2,4-3-3
934,2011-08-13 00:00:00,2,2,3-5-2,5-3-2
935,2011-08-13 00:00:00,3,1,4-4-2,4-3-3
936,2011-08-13 00:00:00,3,1,4-3-3,4-5-1
937,2011-08-14 00:00:00,0,1,3-5-2,3-5-2
938,2011-08-13 00:00:00,2,0,3-4-3,4-4-2
939,2011-08-14 00:00:00,2,1,4-5-1,3-5-2
940,2011-08-13 00:00:00,4,2,4-4-2,4-4-2
941,2012-03-21 00:00:00,1,0,4-4-2,3-5-2
942,2012-03-21 00:00:00,2,1,3-5-2,4-3-3
943,2012-03-21 00:00:00,3,1,3-4-3,4-5-1
944,2012-03-21 00:00:00,3,1,5-3-2,4-4-2
945,2012-03-21 00:00:00,1,0,4-4-2,3-5-2
946,2012-03-21 00:00:00,2,0,4-4-2,5-4-1
947,2012-03-21 00:00:00,1,2,3-5-2,4-5-1
948,2012-03-21 00:00:00,2,1,4-4-2,4-5-1
949,2011-08-21 00:00:00,3,1,5-3-2,3-5-2
950,2011-08-20 00:00:00,0,2,5-4-1,4-4-2
951,2011-08-21 00:00:00,1,1,5-3-2,4-5-1
952,2011-08-20 00:00:00,1,2,3-4-3,4-4-2
953,2011-08-19 00:00:00,1,1,4-4-2,4-3-3
954,2011-08-20 00:00:00,2,3,5-3-2,4-3-3
955,2011-08-20 00:00:00,3,2,5-3-2,3-5-2
956,2011-08-21 00:00:00,2,2,3-5-2,5-3-2
957,2011-08-28 00:00:00,1,1,4-3-3,3-5-2
958,2011-08-27 00:00:00,0,0,3-4-3,3-5-2
959,2011-08-27 00:00:00,1,0,4-4-2,4-4-2
960,2011-08-28 00:00:00,1,1,3-4-3,5-3-2
961,2011-08-27 00:00:00,0,1,3-5-2,4-3-3
962,2011-08-27 00:00:00,4,0,3-4-3,5-3-2
963,2011-08-27 00:00:00,3,1,5-3-2,4-4-2
964,2011-08-27 00:00:00,1,3,3-5-2,3-4-3
965,2011-09-11 00:00:00,2,0,3-5-2,4-4-2
966,2011-09-10 00:00:00,1,0,4-4-2,4-4-2
967,2011-09-09 00:00:00,3,4,4-5-1,3-5-2
968,2011-09-11 00:00:00,1,3,5-3-2,4-5-1
969,2011-09-10 00:00:00,3,1,4-4-2,4-4-2
970,2011-09-11 00:00:00,1,2,3-5-2,4-4-2
971,2011-09-10 00:00:00,2,1,4-4-2,4-3-3
972,2011-09-10 00:00:00,1,1,4-4-2,4-4-2
973,2011-09-18 00:00:00,3,0,3-5-2,4-4-2
974,2011-09-18 00:00:00,0,1,4-5-1,3-5-2
975,2011-09-17 00:00:00,2,0,4-4-2,4-3-3
976,2011-09-18 00:00:00,1,2,4-4-2,4-4-2
977,2011-09-17 00:00:00,2,0,4-4-2,4-4-2
978,2011-09-17 00:00:00,5,1,4-4-2,3-5-2
979,2011-09-17 00:00:00,2,0,5-3-2,4-5-1
980,2011-09-17 00:00:00,0,0,5-3-2,5-3-2
981,2011-09-24 00:00:00,2,1,4-4-2,4-4-2
982,2011-09-25 00:00:00,3,2,3-5-2,4-4-2
983,2011-09-25 00:00:00,0,0,5-3-2,3-4-3
984,2011-09-24 00:00:00,3,4,4-4-2,4-4-2
985,2011-09-24 00:00:00,1,0,4-4-2,4-4-2
986,2011-09-24 00:00:00,1,1,4-4-2,4-4-2
987,2011-09-24 00:00:00,0,2,4-5-1,4-4-2
988,2011-09-24 00:00:00,0,0,4-4-2,4-4-2
989,2011-10-02 00:00:00,2,0,5-4-1,4-5-1
990,2011-10-02 00:00:00,0,1,3-5-2,3-5-2
991,2011-10-01 00:00:00,6,1,4-4-2,4-4-2
992,2011-10-02 00:00:00,1,1,4-4-2,4-5-1
993,2011-10-01 00:00:00,1,0,4-4-2,4-4-2
994,2011-10-01 00:00:00,3,3,4-4-2,4-4-2
995,2011-10-01 00:00:00,1,1,4-4-2,4-4-2
996,2011-10-01 00:00:00,2,2,4-4-2,4-4-2
997,2012-07-28 00:00:00,1,1,4-1-4-1,4-1-4-1
998,2012-07-28 00:00:00,2,4,4-3-3,4-3-3
999,2012-07-28 00:00:00,5,2,4-4-2,4-4-2
1000,2012-07-29 00:00:00,0,1,4-4-2,4-2-3-1
1001,2012-07-28 00:00:00,4,2,4-1-4-1,4-4-2
1002,2012-07-28 00:00:00,3,1,4-3-3,4-4-2
1003,2012-07-29 00:00:00,2,0,4-1-4-1,4-1-4-1
1004,2012-07-29 00:00:00,3,3,4-4-2,4-3-3
1005,2012-10-07 00:00:00,1,1,4-3-3,4-4-2
1006,2012-10-07 00:00:00,2,1,4-2-3-1,4-4-2
1007,2012-10-05 00:00:00,2,2,3-3-3-1,5-3-2
1008,2012-10-06 00:00:00,0,4,4-2-3-1,4-3-2-1
1009,2012-10-06 00:00:00,3,1,4-2-3-1,4-2-3-1
1010,2012-10-06 00:00:00,2,2,4-3-3,4-3-3
1011,2012-10-06 00:00:00,0,2,4-4-2,5-3-2
1012,2012-10-06 00:00:00,2,2,3-5-1-1,5-3-2
1013,2012-10-19 00:00:00,2,0,4-3-2-1,4-3-2-1
1014,2012-10-20 00:00:00,3,0,4-4-2,4-3-3
1015,2012-10-20 00:00:00,0,1,4-3-3,4-4-2
1016,2012-10-20 00:00:00,0,3,4-4-2,4-2-3-1
1017,2012-10-20 00:00:00,4,1,4-3-3,4-3-3
1018,2012-10-20 00:00:00,0,1,4-4-2,4-4-2
1019,2012-10-21 00:00:00,3,1,4-1-4-1,4-2-3-1
1020,2012-10-20 00:00:00,1,2,4-3-3,4-4-2
1021,2012-10-28 00:00:00,2,3,4-4-2,4-3-3
1022,2012-10-26 00:00:00,2,1,4-5-1,3-4-3
1023,2012-10-27 00:00:00,2,0,4-3-3,4-4-2
1024,2012-10-27 00:00:00,1,3,4-3-3,4-3-3
1025,2012-10-27 00:00:00,2,0,4-3-2-1,4-3-3
1026,2012-10-28 00:00:00,1,1,4-2-3-1,4-3-3
1027,2012-10-27 00:00:00,3,0,4-1-4-1,4-1-4-1
1028,2012-10-27 00:00:00,0,2,4-3-3,4-3-3
1029,2012-10-30 00:00:00,5,0,4-2-3-1,4-2-3-1
1030,2012-10-31 00:00:00,0,2,5-3-2,4-4-2
1031,2012-10-31 00:00:00,4,1,5-3-2,5-4-1
1032,2012-10-31 00:00:00,3,1,4-3-3,4-5-1
1033,2012-10-31 00:00:00,2,0,3-5-2,3-5-2
1034,2012-10-31 00:00:00,3,2,3-5-2,4-4-2
1035,2012-10-31 00:00:00,1,0,5-3-2,5-3-2
1036,2012-10-31 00:00:00,3,1,3-4-3,3-5-2
1037,2012-11-04 00:00:00,0,1,4-4-2,4-3-3
1038,2012-11-04 00:00:00,2,0,4-4-2,4-3-2-1
1039,2012-11-03 00:00:00,1,2,4-4-2,4-4-2
1040,2012-11-03 00:00:00,1,2,4-3-3,4-2-3-1
1041,2012-11-03 00:00:00,0,2,4-2-3-1,4-2-3-1
1042,2012-11-03 00:00:00,4,1,4-2-3-1,4-2-3-1
1043,2012-11-03 00:00:00,1,4,4-3-3,4-3-3
1044,2012-11-03 00:00:00,3,2,4-4-2,4-1-4-1
1045,2012-11-11 00:00:00,6,1,4-3-3,4-1-4-1
1046,2012-11-11 00:00:00,5,1,4-4-2,4-1-4-1
1047,2012-11-10 00:00:00,1,1,4-4-2,4-3-3
1048,2012-11-10 00:00:00,0,0,4-1-4-1,4-3-3
1049,2012-11-09 00:00:00,2,1,4-5-1,4-5-1
1050,2012-11-10 00:00:00,1,3,4-3-3,4-3-3
1051,2012-11-10 00:00:00,0,0,4-1-4-1,4-3-3
1052,2012-11-10 00:00:00,2,2,4-3-3,4-3-3
1053,2012-11-18 00:00:00,1,0,4-2-3-1,4-2-3-1
1054,2012-11-17 00:00:00,1,1,4-3-3,4-3-3
1055,2012-11-18 00:00:00,0,0,4-3-3,4-4-2
1056,2012-11-17 00:00:00,1,3,4-1-4-1,4-1-4-1
1057,2012-11-18 00:00:00,1,0,4-2-3-1,4-2-3-1
1058,2012-11-17 00:00:00,2,0,4-3-3,4-4-2
1059,2012-11-17 00:00:00,2,6,4-4-2,4-1-4-1
1060,2012-11-17 00:00:00,3,1,4-2-3-1,4-4-2
1061,2012-11-25 00:00:00,1,0,4-1-4-1,4-3-3
1062,2012-11-23 00:00:00,3,0,4-4-2,4-1-4-1
1063,2012-11-25 00:00:00,1,1,4-1-4-1,4-1-4-1
1064,2012-11-24 00:00:00,0,1,4-3-3,4-3-3
1065,2012-11-24 00:00:00,1,4,4-3-3,4-3-3
1066,2012-11-24 00:00:00,3,1,4-4-2,4-3-3
1067,2012-11-24 00:00:00,0,1,4-3-3,4-3-3
1068,2012-11-24 00:00:00,1,2,4-3-3,4-3-3
1069,2012-12-01 00:00:00,1,1,4-3-3,4-2-3-1
1070,2012-12-01 00:00:00,2,1,4-4-2,4-3-3
1071,2012-12-01 00:00:00,2,0,4-3-2-1,4-3-3
1072,2012-12-01 00:00:00,0,0,4-3-3,4-4-2
1073,2012-12-01 00:00:00,1,1,4-1-4-1,4-1-4-1
1074,2012-12-02 00:00:00,3,4,4-3-3,4-3-3
1075,2012-12-01 00:00:00,0,3,4-3-3,4-1-4-1
1076,2012-12-02 00:00:00,0,2,3-4-3,4-4-2
1077,2012-12-07 00:00:00,6,1,4-4-2,4-3-3
1078,2012-12-09 00:00:00,4,1,4-3-3,4-3-3
1079,2012-12-08 00:00:00,0,2,4-3-3,4-4-2
1080,2012-12-09 00:00:00,1,7,4-3-3,4-3-3
1081,2012-12-08 00:00:00,1,2,4-4-2,4-4-2
1082,2012-12-08 00:00:00,2,1,4-3-3,4-3-3
1083,2012-12-08 00:00:00,0,5,4-1-4-1,4-3-3
1084,2012-12-08 00:00:00,1,1,4-4-2,4-4-2
1085,2012-08-04 00:00:00,1,0,4-4-2,4-3-3
1086,2012-08-04 00:00:00,0,1,4-5-1,4-5-1
1087,2012-08-05 00:00:00,3,1,4-4-2,4-3-3
1088,2012-08-05 00:00:00,2,2,4-4-2,4-4-2
1089,2012-08-04 00:00:00,2,2,4-3-3,4-4-2
1090,2012-08-03 00:00:00,0,0,4-4-2,4-3-3
1091,2012-08-04 00:00:00,0,0,4-4-2,4-1-4-1
1092,2012-08-04 00:00:00,1,2,4-1-4-1,4-4-2
1093,2012-12-15 00:00:00,2,0,4-4-2,4-4-2
1094,2012-12-16 00:00:00,2,1,4-2-3-1,4-1-4-1
1095,2012-12-15 00:00:00,1,0,4-4-2,4-4-2
1096,2012-12-16 00:00:00,3,2,4-3-3,4-1-4-1
1097,2012-12-15 00:00:00,2,2,4-4-2,4-2-3-1
1098,2012-12-15 00:00:00,0,2,4-3-2-1,4-4-2
